ctgr,input,probe_asn,measurement_start_time,accessible,blocking,status_code,title,explorer,api
ANON,https://psiphon.ca/,8452,2018-01-03 8:56:54,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T084633Z_AS8452_DSdmxaeLONYPa7wEoopdKhhLjOigBoxZGBn9vgA5PUAia1NW8y?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-149238365
ANON,https://psiphon.ca/,8452,2018-01-03 10:25:03,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T100825Z_AS8452_9ugIJ33yH1hyNo2uw6zguVMFscPMp865qq73tdGNfchv3FQbq1?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-149246049
ANON,https://psiphon.ca,8452,2018-01-03 10:32:01,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T093454Z_AS8452_sVEGr9loIPSudsem4KhVtVUT7MYgSonjcQ0itRWWo1DmMGAPEW?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-148975853
ANON,https://psiphon.ca,8452,2018-01-03 12:38:01,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180103T112923Z_AS8452_I4T5UdVQuMnttAiJmwdmDPnVyVc674qbpPausbOBfEvXwpdJLK?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-148972697
ANON,https://psiphon.ca/,8452,2018-01-04 1:32:58,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T011927Z_AS8452_Vurrqe6b8msuWO2Ko8NOKseTjWZGqAbglBRIwa1OQKvF3GWm2I?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-149437652
ANON,https://psiphon.ca,8452,2018-01-04 3:27:38,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T022649Z_AS8452_WehQcIsO00G5upNjwNfYZaOWLxNT9ZpNmB3qqd5Rgv0X8kplfY?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-149303729
ANON,https://psiphon.ca/,8452,2018-01-04 8:42:06,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T083137Z_AS8452_BZwz50kqgCYcYUbJeebAcsfD28HADVuUhmRLLtgJGJQwZfsg8M?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-149547918
ANON,https://psiphon.ca,8452,2018-01-04 10:20:52,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180104T092105Z_AS8452_hlScvy5wJet3jD5NDY26M9Q9aEnmFwtRJvX2q4f53x3aB1XhqU?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-149283646
ANON,https://psiphon.ca/,8452,2018-01-06 12:30:51,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180106T102804Z_AS8452_AqYjTzJqwLQvqBu7gy9b31GArsCwwno5k4DOXj9nuA3TA67QNs?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-150145354
ANON,https://psiphon.ca/,8452,2018-01-06 16:40:36,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180106T162258Z_AS8452_HhtUSW2gDEZqLmn2YURpn7nN21Duq5l1go80V9qARJiRbBzJ7r?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-150153219
ANON,https://psiphon.ca/,8452,2018-01-08 9:15:49,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180108T090449Z_AS8452_1xHCSbndtLi9C6KZkC28oHYvs7e1EImTA70qqBpWTQkDHSuqNK?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-151017846
ANON,https://psiphon.ca,8452,2018-01-08 11:09:01,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180108T095257Z_AS8452_ld5vlUBAmVh9kgVEMH7ihYa3qOSHvZTbmNNoL46c75pZbVm9bX?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-150686074
ANON,https://psiphon.ca/,8452,2018-01-09 9:25:25,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180109T091529Z_AS8452_zMFkz3GJ9jUDWNCKl1QmlyLK2H0mztN5Gix9M8FtX8aUkLNX6N?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-151325671
ANON,https://psiphon.ca,8452,2018-01-09 10:55:06,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180109T100737Z_AS8452_62KPMnQlbGiMgF21PdMYXecUYNJ0vrHoMjqK3CYn6gfe3BkeQ4?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-151094155
ANON,https://psiphon.ca/,8452,2018-01-10 9:27:55,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180110T091933Z_AS8452_AgAgf8b4VilHKUZDcP7woqny98ubVRP2EbANtbTUjh9ZQ9IiXi?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-151652669
ANON,https://psiphon.ca,8452,2018-01-10 10:56:04,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180110T100725Z_AS8452_yyUBkCIyW3eJdmKYxSlI1Hht3xoV1mRYgczmtXgnip7IPV1mfi?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-151366301
ANON,https://psiphon.ca/,8452,2018-01-11 9:05:00,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180111T085415Z_AS8452_EWXGRlE9BXR7wmhE7KV4dF2xTDHVNFc3kWlK3OBpI6P3L80mjU?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-152301014
ANON,https://psiphon.ca/,8452,2018-01-15 14:45:14,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180115T094440Z_AS8452_hcKLhVYYvp0oUGx29ERA489FdyqfDLBzfPT4tg33ESblq4fAVL?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-153204699
ANON,https://psiphon.ca,8452,2018-01-15 16:59:59,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180115T155002Z_AS8452_1RVDL8tBKKlJzXOQ6WLOt5zQsSal5EOw4ovGWErSRMgx6fLfQt?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-152990665
ANON,https://psiphon.ca/,8452,2018-01-17 3:42:21,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180117T032948Z_AS8452_ay5qyxF0uTHz9fUCqDTgPigeSIpq6q62l4JhwQwG7X41pU9ycy?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-153760830
ANON,https://psiphon.ca,8452,2018-01-17 5:36:35,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180117T043612Z_AS8452_ckLkRY27Ztscw8P8eT4mfNsku12KoZBlOhvaWc30UAPJCK2WKE?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-153566701
ANON,https://psiphon.ca/,8452,2018-01-21 9:52:27,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180121T093637Z_AS8452_wUln88nsBTSN9GIAFmZ6OkNlHZ38zMMYH9i1jDin12IwTSEVjR?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-155071271
ANON,https://psiphon.ca/,8452,2018-01-28 11:41:04,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180128T112605Z_AS8452_dS0qeR5gFlGipsApFbEMC9NtK7vsfCijDRjtWVIJc1ByK2ruDT?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-157448245
ANON,https://psiphon.ca,8452,2018-01-28 13:45:10,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180128T123624Z_AS8452_qXyvUND3nCB93KzG1tCmTylQR87ECjrad1e2cBjUcwCvcNTAbj?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-157189603
ANON,https://psiphon.ca/,8452,2018-01-29 9:22:39,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180129T090554Z_AS8452_B1yQFyzCgreF6r0zJB2OoXfSY36NMpAh3U9DQbgFi5qd4rTXhv?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-157753962
ANON,https://www.purevpn.com/,8452,2018-01-30 10:36:21,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180130T091001Z_AS8452_ZiRftUKjGSM0YPlry8Rwy9X1dr5adDNekt3fqnIuWFGYUxUU6H?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-158071503
ANON,https://www.purevpn.com/,8452,2018-02-04 9:52:15,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180204T084055Z_AS8452_NwAfEZvZHmWpXm4a9k4wfnMG7zZSSzb0QrNi6HL1eIsoqFdY5e?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-159475366
ANON,https://www.purevpn.com/,8452,2018-02-05 9:59:19,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180205T084739Z_AS8452_N9CE5cMOfFmuEUqCMFW13zsRw8hZVFFUc9sYHN89DPM7EkTtmB?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-159763613
ANON,https://www.purevpn.com/,8452,2018-02-05 18:03:44,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180205T161345Z_AS8452_Syejkz8LgDtzBHJQt1GADPNFaFsG1Ai2YBOkDiI7mtzP1I5j23?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-159783024
ANON,https://psiphon.ca/,8452,2018-02-07 9:49:12,f,http-diff,524,psiphon.ca | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180207T093217Z_AS8452_vcCiPuuxVPaIOLvfKFvEIlIqSxMBQTCulQtG81bf9Ht8OR1iuI?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-160353572
ANON,https://www.purevpn.com/,8452,2018-02-07 11:05:28,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180207T093217Z_AS8452_vcCiPuuxVPaIOLvfKFvEIlIqSxMBQTCulQtG81bf9Ht8OR1iuI?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-160354242
ANON,https://psiphon.ca,8452,2018-02-07 13:05:00,f,http-diff,524,psiphon.ca | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180207T112328Z_AS8452_f0sXakjgM5IAufdgp7yKOrFbMgKLVtUvPoRuZqHJsUz2DOuDLW?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-160170065
ANON,https://www.purevpn.com/,8452,2018-02-08 9:24:02,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180208T082432Z_AS8452_HiWs08T12BXdk6mzMBGoN2GLsOZlrPn6k08vcV7Gq8l4oVRMss?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-160626474
ANON,https://www.purevpn.com/,8452,2018-02-08 12:39:41,f,http-diff,522,www.purevpn.com | 522: Connection timed out,https://explorer.ooni.torproject.org/measurement/20180208T110410Z_AS8452_KJeuYGtLLNlyMA3SIKhdaucG1Oov9GLku4fpyxFqjQXYx9w0Yu?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-160630920
ANON,https://psiphon.ca,8452,2018-02-08 14:05:44,f,http-diff,524,psiphon.ca | 524: A timeout occurred,https://explorer.ooni.torproject.org/measurement/20180208T094709Z_AS8452_XoUrhVocYllQnF4QmXXbcbsG9PHkjUL2Scipah55DXvhiJ1Z7O?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-160447487
ANON,https://psiphon.ca/,8452,2018-02-11 9:54:24,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180211T092806Z_AS8452_zfBDgQywbasxEoLRCk4ffPTBAAh3AT2rFt4NpzCOsfH0zqHr6l?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-161436021
ANON,https://www.purevpn.com/,8452,2018-02-11 10:41:14,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180211T092806Z_AS8452_zfBDgQywbasxEoLRCk4ffPTBAAh3AT2rFt4NpzCOsfH0zqHr6l?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-161436696
ANON,https://psiphon.ca/,8452,2018-02-12 9:05:36,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180212T084533Z_AS8452_bycx1PfOCRPigjomAXTWVAFwUR1hGr6y2aR6vCbE96ySyFbev7?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-161726747
ANON,https://www.purevpn.com/,8452,2018-02-12 9:45:56,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180212T084533Z_AS8452_bycx1PfOCRPigjomAXTWVAFwUR1hGr6y2aR6vCbE96ySyFbev7?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-161727423
ANON,https://psiphon.ca/,8452,2018-02-12 10:28:12,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180212T100409Z_AS8452_zATf1WhDpMSB09d54KSq6htj7DoTxorOSpsLq2d6iOZ5gN2bt7?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-161732331
ANON,https://www.purevpn.com/,8452,2018-02-12 11:17:06,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180212T100409Z_AS8452_zATf1WhDpMSB09d54KSq6htj7DoTxorOSpsLq2d6iOZ5gN2bt7?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-161733006
ANON,https://psiphon.ca,8452,2018-02-12 13:24:08,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180212T101156Z_AS8452_Qel3f69qOInZzGVbWn2rByiSXWTSrB40L6rCzeoP8A6oMGO5mX?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-161497491
ANON,https://psiphon.ca/,8452,2018-02-13 8:32:29,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180213T081101Z_AS8452_5A9EywnrHVo2XfRXAMEakSVPXOb9u0MTdgKDGOk94Mz3hvjj91?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-162010489
ANON,https://www.purevpn.com/,8452,2018-02-13 9:12:43,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180213T081101Z_AS8452_5A9EywnrHVo2XfRXAMEakSVPXOb9u0MTdgKDGOk94Mz3hvjj91?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-162011164
ANON,https://psiphon.ca,8452,2018-02-13 12:38:24,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180213T094240Z_AS8452_W1EJ2HuXlTjrU1kKIwxiFFeatRuimf9uGzRNG2RPQebQFoXDm7?input=https://psiphon.ca,http://api.ooni.io/api/v1/measurement/temp-id-161766183
ANON,https://psiphon.ca/,8452,2018-02-14 8:29:20,f,http-diff,520,psiphon.ca | 520: Web server is returning an unknown error,https://explorer.ooni.torproject.org/measurement/20180214T080443Z_AS8452_MfLPvkTtzxVkhV3jnBmjMyEwWp2XLz8e1JJcWL5PgW2Re9Xng6?input=https://psiphon.ca/,http://api.ooni.io/api/v1/measurement/temp-id-171000814
ANON,https://www.purevpn.com/,8452,2018-02-14 9:46:28,f,http-diff,525,www.purevpn.com | 525: SSL handshake failed,https://explorer.ooni.torproject.org/measurement/20180214T080443Z_AS8452_MfLPvkTtzxVkhV3jnBmjMyEwWp2XLz8e1JJcWL5PgW2Re9Xng6?input=https://www.purevpn.com/,http://api.ooni.io/api/v1/measurement/temp-id-171001500
