,measurement_start_time,anomaly,confirmed,report_id,probe_cc,probe_asn,test_name,test_runtime,input,domain,blocking,http_experiment_failure,dns_experiment_failure,control_failure,body_simhash,body_sha256,test_ip,client_resolver,control_ip,explorer_url
3419,2020-04-08 06:23:36,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.30222,https://thepiratebay.se/,thepiratebay.se,false,dns_lookup_error,,,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fthepiratebay.se%2F
3420,2020-04-08 06:22:09,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,3.90212,https://www.rohingyanewsbank.com/,www.rohingyanewsbank.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['172.217.20.83'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.rohingyanewsbank.com%2F
3421,2020-04-08 06:21:11,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,31.306,https://www.vom-news.com/,www.vom-news.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,generic_timeout_error,,,['167.172.4.60'],103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.vom-news.com%2F
3422,2020-04-08 06:19:16,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,71.2368,https://qibla.com/,qibla.com,,connect_error,,generic_timeout_error,,,['50.116.60.196'],103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fqibla.com%2F
3423,2020-04-08 06:19:10,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.6068,https://pornmobile.online/,pornmobile.online,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.24.116.196', '104.24.117.196']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fpornmobile.online%2F
3424,2020-04-08 06:14:32,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.60578,https://sexhay69.net/,sexhay69.net,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.18.34.65', '104.18.35.65']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fsexhay69.net%2F
3425,2020-04-08 06:14:28,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,4.34589,https://www.dmgburmese.com/,www.dmgburmese.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['192.254.136.66'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.dmgburmese.com%2F
3426,2020-04-08 06:14:23,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.025,https://xnxx.porno333.com/,xnxx.porno333.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['185.73.220.201'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fxnxx.porno333.com%2F
3427,2020-04-08 06:14:06,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.93708,https://celemedia.club/,celemedia.club,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.31.72.127', '104.31.73.127']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fcelemedia.club%2F
3428,2020-04-08 06:13:50,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,5.90602,https://thazinmedia.com/,thazinmedia.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['159.65.130.14'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fthazinmedia.com%2F
3429,2020-04-08 06:13:39,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.50889,https://mckzonecelebrity.com/,mckzonecelebrity.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.24.122.228', '104.24.123.228']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fmckzonecelebrity.com%2F
3430,2020-04-08 06:13:24,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,3.67674,https://www.zteenporn.com/,www.zteenporn.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['162.251.111.193'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.zteenporn.com%2F
3431,2020-04-08 06:12:37,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.64179,http://www.atimes.com/,www.atimes.com,false,dns_lookup_error,,,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.atimes.com%2F
3432,2020-04-08 06:12:33,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.96277,https://hlatawtar.com/,hlatawtar.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['150.95.22.178'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fhlatawtar.com%2F
3433,2020-04-08 06:10:16,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,61.2399,http://www.teenhealthfx.com/,www.teenhealthfx.com,dns,dns_lookup_error,,,,,,103.255.174.220,['198.140.183.58'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.teenhealthfx.com%2F
3434,2020-04-08 06:10:10,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,4.58681,https://ssppssa.org/,ssppssa.org,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['192.185.21.90'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fssppssa.org%2F
3435,2020-04-08 06:09:59,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.82004,https://landing.lookathernow.com/,landing.lookathernow.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['66.254.114.54'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Flanding.lookathernow.com%2F
3436,2020-04-08 06:34:55,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.65824,https://www.baise3x.com/,www.baise3x.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.26.4.88', '104.26.5.88']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.baise3x.com%2F
3437,2020-04-08 06:32:36,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.34195,https://xnxxhamster.co/,xnxxhamster.co,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.24.122.33', '104.24.123.33']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fxnxxhamster.co%2F
3438,2020-04-08 06:31:23,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,61.2525,http://anonym.to/,anonym.to,dns,dns_lookup_error,,,,,,103.255.174.220,['188.166.89.47'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fanonym.to%2F
3439,2020-04-08 06:31:48,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.93647,https://www.fotosxxx.org/,www.fotosxxx.org,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.28.12.116', '104.28.13.116']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.fotosxxx.org%2F
3440,2020-04-08 06:29:55,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,41.7442,http://join.ddfnetwork.com/,join.ddfnetwork.com,confirmed-dns,generic_timeout_error,,,,,['167.172.4.60'],103.255.174.220,['185.120.71.137'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fjoin.ddfnetwork.com%2F
3441,2020-04-08 06:30:29,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,3.35752,https://santhitsa.net/,santhitsa.net,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.27.162.18', '104.27.163.18']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fsanthitsa.net%2F
3442,2020-04-08 06:08:57,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,44.0333,http://www.eelam.com/,www.eelam.com,,dns_lookup_error,,generic_timeout_error,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.eelam.com%2F
3443,2020-04-08 06:08:23,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.57844,https://www.fullxxxvideos.net/,www.fullxxxvideos.net,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.27.158.227', '104.27.159.227']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.fullxxxvideos.net%2F
3444,2020-04-08 06:08:20,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.98159,https://ditvi.net/xnxx-com/,ditvi.net,false,dns_lookup_error,,,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fditvi.net%2Fxnxx-com%2F
3445,2020-04-08 06:08:08,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.29257,https://rohingyakhobor.com/,rohingyakhobor.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['145.239.7.179', '176.9.23.235', '212.8.240.195', '217.23.3.28', '81.30.152.36', '95.154.197.8']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Frohingyakhobor.com%2F
3446,2020-04-08 06:07:37,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.01661,https://landing.brazzersnetwork.com/,landing.brazzersnetwork.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['66.254.114.54'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Flanding.brazzersnetwork.com%2F
3447,2020-04-08 06:05:47,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,43.1621,http://www.xvideos.com/,www.xvideos.com,confirmed-dns,generic_timeout_error,,,,,['167.172.4.60'],103.255.174.220,"['185.88.181.10', '185.88.181.11', '185.88.181.2', '185.88.181.3', '185.88.181.4', '185.88.181.5', '185.88.181.6', '185.88.181.7', '185.88.181.8', '185.88.181.9']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.xvideos.com%2F
3448,2020-04-08 06:06:17,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,3.14751,https://www.xnxx.com/,www.xnxx.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['185.88.181.53', '185.88.181.54', '185.88.181.55', '185.88.181.56', '185.88.181.57', '185.88.181.58', '185.88.181.59', '185.88.181.60']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.xnxx.com%2F
3449,2020-04-08 06:04:31,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,41.3833,http://earth-liberation-front.org/,earth-liberation-front.org,,dns_lookup_error,,generic_timeout_error,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fearth-liberation-front.org%2F
3450,2020-04-08 06:04:31,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,7.20597,http://www.jsf.mil/,www.jsf.mil,false,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['209.22.51.13'],103.255.174.220,['209.22.51.13'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.jsf.mil%2F
3451,2020-04-08 06:02:59,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,90.0758,http://shareaza.com/,shareaza.com,,dns_lookup_error,,generic_timeout_error,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fshareaza.com%2F
3452,2020-04-08 06:03:51,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.65874,http://www.tube.com/,www.tube.com,false,dns_lookup_error,,,,,,103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.tube.com%2F
3453,2020-04-08 06:03:18,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,4.5918,http://www.well.com/,www.well.com,false,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['104.196.16.50'],103.255.174.220,['104.196.16.50'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.well.com%2F
3454,2020-04-08 06:03:15,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.91185,https://barnyarbarnyar.com/,barnyarbarnyar.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.31.74.227', '104.31.75.227']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fbarnyarbarnyar.com%2F
3455,2020-04-08 06:02:52,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.83429,https://www.wicked.com/,www.wicked.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.22.50.75', '104.22.51.75']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.wicked.com%2F
3456,2020-04-08 06:02:50,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.58197,https://www.free-porn.info/,www.free-porn.info,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.26.6.213', '104.26.7.213']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.free-porn.info%2F
3457,2020-04-08 06:01:19,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,71.2109,http://www.gamenode.com/,www.gamenode.com,,connect_error,,generic_timeout_error,,,['173.255.141.6'],103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.gamenode.com%2F
3458,2020-04-08 05:32:07,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,1.7025,https://www.bokep.space/,www.bokep.space,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.31.72.120', '104.31.73.120']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.bokep.space%2F
3459,2020-04-08 05:31:35,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,31.9577,https://extratorrent.cc/,extratorrent.cc,,http_empty_location_header,,generic_timeout_error,0.0,<memory at 0x7f367518a708>,"['104.28.18.50', '104.28.19.50']",103.255.174.220,,https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fextratorrent.cc%2F
3460,2020-04-08 05:31:10,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.31192,https://tipsmyanmarnews.com/,tipsmyanmarnews.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,"['104.24.114.250', '104.24.115.250']",https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Ftipsmyanmarnews.com%2F
3461,2020-04-08 05:30:53,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,5.641,http://www.well.com/user/queerjhd/,www.well.com,false,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['104.196.16.50'],103.255.174.220,['104.196.16.50'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=http%3A%2F%2Fwww.well.com%2Fuser%2Fqueerjhd%2F
3462,2020-04-08 05:30:49,,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,6.22678,https://www.cbbank.com.mm/en,www.cbbank.com.mm,false,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['122.248.120.190'],103.255.174.220,['122.248.120.190'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Fwww.cbbank.com.mm%2Fen
3463,2020-04-08 05:30:44,True,,20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b,MM,133385,web_connectivity,2.0932,https://topmmnews.com/,topmmnews.com,confirmed-dns,ssl_error: error:14007086:SSL routines:CONNECT_CR_CERT:certificate verify failed,,,,,['167.172.4.60'],103.255.174.220,['167.99.66.111'],https://explorer.ooni.org/measurement/20200408T044457Z_AS133385_DxPQ1hup7WAKrIfTvfHh8DQ5uy5m9E7cpO9qTOWRk94n2PEq3b?input=https%3A%2F%2Ftopmmnews.com%2F
