,measurement_start_time,as_holder,probe_asn,input,domain,explorer_url,probe_cc,False,dns,false,http-diff,http-failure,tcp_ip
2663,2020-02-22 12:28:35,DCI-AS - Information Technology Company (ITC),12880,https://bisexual.org/,bisexual.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fbisexual.org%2F,IR,0,0,0,0,1,0
2664,2020-02-22 12:32:18,DCI-AS - Information Technology Company (ITC),12880,http://blogspot.com/,blogspot.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fblogspot.com%2F,IR,0,1,0,0,0,0
2665,2020-02-22 12:32:58,DCI-AS - Information Technology Company (ITC),12880,http://bnaibrith.org/,bnaibrith.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fbnaibrith.org%2F,IR,0,0,0,0,0,1
2666,2020-02-22 12:33:51,DCI-AS - Information Technology Company (ITC),12880,https://bridges.torproject.org/,bridges.torproject.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fbridges.torproject.org%2F,IR,0,1,0,0,0,0
2667,2020-02-22 12:35:24,DCI-AS - Information Technology Company (ITC),12880,http://ccrjustice.org/,ccrjustice.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fccrjustice.org%2F,IR,0,0,0,0,1,0
2668,2020-02-22 12:35:25,DCI-AS - Information Technology Company (ITC),12880,https://cdt.org/,cdt.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fcdt.org%2F,IR,0,0,0,0,1,0
2669,2020-02-22 12:38:58,DCI-AS - Information Technology Company (ITC),12880,http://crackspider.net/,crackspider.net,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fcrackspider.net%2F,IR,1,0,0,0,0,0
2670,2020-02-22 12:42:52,DCI-AS - Information Technology Company (ITC),12880,http://debate.org.uk/,debate.org.uk,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fdebate.org.uk%2F,IR,1,0,0,0,0,0
2671,2020-02-22 12:42:59,DCI-AS - Information Technology Company (ITC),12880,https://defcon.org/,defcon.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fdefcon.org%2F,IR,0,0,0,0,1,0
2672,2020-02-22 12:43:21,DCI-AS - Information Technology Company (ITC),12880,http://deoxy.org/,deoxy.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fdeoxy.org%2F,IR,1,0,0,0,0,0
2673,2020-02-22 12:43:55,DCI-AS - Information Technology Company (ITC),12880,http://earth-liberation-front.org/,earth-liberation-front.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fearth-liberation-front.org%2F,IR,1,0,0,0,0,0
2674,2020-02-22 12:45:30,DCI-AS - Information Technology Company (ITC),12880,https://extratorrent.cc/,extratorrent.cc,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fextratorrent.cc%2F,IR,0,1,0,0,0,0
2675,2020-02-22 12:46:18,DCI-AS - Information Technology Company (ITC),12880,https://forum.grasscity.com/,forum.grasscity.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fforum.grasscity.com%2F,IR,0,0,0,0,1,0
2676,2020-02-22 12:47:51,DCI-AS - Information Technology Company (ITC),12880,https://freedomhouse.org/,freedomhouse.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Ffreedomhouse.org%2F,IR,0,0,0,0,1,0
2677,2020-02-22 12:49:43,DCI-AS - Information Technology Company (ITC),12880,https://freenetproject.org/,freenetproject.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Ffreenetproject.org%2F,IR,0,1,0,0,0,0
2678,2020-02-22 12:53:12,DCI-AS - Information Technology Company (ITC),12880,https://globalvoices.org/,globalvoices.org,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=https%3A%2F%2Fglobalvoices.org%2F,IR,0,0,0,0,1,0
2679,2020-02-22 12:53:20,DCI-AS - Information Technology Company (ITC),12880,http://go.com/,go.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fgo.com%2F,IR,0,0,0,0,0,1
2680,2020-02-22 12:53:35,TCI - Iran Telecommunication Company PJS,58224,http://opportunity.org/,opportunity.org,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=http%3A%2F%2Fopportunity.org%2F,IR,0,0,0,0,1,0
2681,2020-02-22 12:53:39,TCI - Iran Telecommunication Company PJS,58224,https://psiphon.ca/,psiphon.ca,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=https%3A%2F%2Fpsiphon.ca%2F,IR,0,1,0,0,0,0
2682,2020-02-22 12:53:45,TCI - Iran Telecommunication Company PJS,58224,http://warc.jalb.de/,warc.jalb.de,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=http%3A%2F%2Fwarc.jalb.de%2F,IR,1,0,0,0,0,0
2683,2020-02-22 12:53:49,TCI - Iran Telecommunication Company PJS,58224,https://minuf.co.il/,minuf.co.il,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=https%3A%2F%2Fminuf.co.il%2F,IR,0,0,0,0,1,0
2684,2020-02-22 12:54:13,TCI - Iran Telecommunication Company PJS,58224,https://humanrightsinir.org/,humanrightsinir.org,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=https%3A%2F%2Fhumanrightsinir.org%2F,IR,0,1,0,0,0,0
2685,2020-02-22 12:54:32,TCI - Iran Telecommunication Company PJS,58224,https://filtershekanha.com/,filtershekanha.com,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=https%3A%2F%2Ffiltershekanha.com%2F,IR,0,1,0,0,0,0
2686,2020-02-22 12:54:51,TCI - Iran Telecommunication Company PJS,58224,http://hightimes.com/,hightimes.com,https://explorer.ooni.io/measurement/20200222T125337Z_AS58224_wS3TCbpMfK1wpgwsVEWJhrsgam8Io4zYxjYiBFMOrmEFRySCLE?input=http%3A%2F%2Fhightimes.com%2F,IR,0,0,0,0,1,0
2687,2020-02-22 12:56:31,DCI-AS - Information Technology Company (ITC),12880,http://hightimes.com/,hightimes.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fhightimes.com%2F,IR,0,0,0,0,0,1
2688,2020-02-22 12:59:34,DCI-AS - Information Technology Company (ITC),12880,http://imesh.com/,imesh.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fimesh.com%2F,IR,1,0,0,0,0,0
2689,2020-02-22 13:01:45,DCI-AS - Information Technology Company (ITC),12880,http://kabobfest.com/,kabobfest.com,https://explorer.ooni.io/measurement/20200222T122602Z_AS12880_roho40FCsz3kJy4KJXA7O65yMlwI1swB2KGGRoBX6MWrliUDmv?input=http%3A%2F%2Fkabobfest.com%2F,IR,1,0,0,0,0,0
2690,2020-02-22 14:03:10,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://norml.org/,norml.org,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=http%3A%2F%2Fnorml.org%2F,IR,0,0,0,0,1,0
2691,2020-02-22 14:03:16,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://www.boi.org.il/en/Pages/Default.aspx/,www.boi.org.il,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=https%3A%2F%2Fwww.boi.org.il%2Fen%2FPages%2FDefault.aspx%2F,IR,0,0,0,0,1,0
2692,2020-02-22 14:03:43,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://astalavista.box.sk/,astalavista.box.sk,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=http%3A%2F%2Fastalavista.box.sk%2F,IR,1,0,0,0,0,0
2693,2020-02-22 14:03:50,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://iranianuk.com/,iranianuk.com,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=https%3A%2F%2Firanianuk.com%2F,IR,0,1,0,0,0,0
2694,2020-02-22 14:04:08,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://www.wallpapergate.com/,www.wallpapergate.com,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=http%3A%2F%2Fwww.wallpapergate.com%2F,IR,1,0,0,0,0,0
2695,2020-02-22 14:04:11,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://fa.trend.az/,fa.trend.az,https://explorer.ooni.io/measurement/20200222T140256Z_AS44244_AdJGj1BX4OS1NfXNdqv2eEqcqHcnsUAJgQFv5X9em3gndUla1a?input=https%3A%2F%2Ffa.trend.az%2F,IR,0,0,0,0,1,0
2696,2020-02-22 18:24:23,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://mafnews.de/,mafnews.de,https://explorer.ooni.io/measurement/20200222T182403Z_AS197207_dPDQgiJwsKrXd28dxKmBP4DDFQXwjpj5V9rRhkBUprBmpKndez?input=https%3A%2F%2Fmafnews.de%2F,IR,0,1,0,0,0,0
2697,2020-02-22 18:24:28,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://bitbucket.org/,bitbucket.org,https://explorer.ooni.io/measurement/20200222T182403Z_AS197207_dPDQgiJwsKrXd28dxKmBP4DDFQXwjpj5V9rRhkBUprBmpKndez?input=https%3A%2F%2Fbitbucket.org%2F,IR,0,0,0,0,1,0
2698,2020-02-22 18:24:38,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://www.bbc.com/persian/,www.bbc.com,https://explorer.ooni.io/measurement/20200222T182403Z_AS197207_dPDQgiJwsKrXd28dxKmBP4DDFQXwjpj5V9rRhkBUprBmpKndez?input=https%3A%2F%2Fwww.bbc.com%2Fpersian%2F,IR,0,1,0,0,0,0
2699,2020-02-22 18:24:53,MCCI-AS - Mobile Communication Company of Iran PLC,197207,http://twitter.com/,twitter.com,https://explorer.ooni.io/measurement/20200222T182403Z_AS197207_dPDQgiJwsKrXd28dxKmBP4DDFQXwjpj5V9rRhkBUprBmpKndez?input=http%3A%2F%2Ftwitter.com%2F,IR,0,1,0,0,0,0
2700,2020-02-22 19:21:01,ASIATECH - Asiatech Data Transmission company,43754,https://trashy.com/,trashy.com,https://explorer.ooni.io/measurement/20200222T192103Z_AS43754_2c6gndJCftznt9Kc2ZVQnx12gwZccTj0kPKcQXuTleesvsK2V9?input=https%3A%2F%2Ftrashy.com%2F,IR,0,1,0,0,0,0
2701,2020-02-22 19:21:01,ASIATECH - Asiatech Data Transmission company,43754,https://parsijoo.ir/,parsijoo.ir,https://explorer.ooni.io/measurement/20200222T192103Z_AS43754_2c6gndJCftznt9Kc2ZVQnx12gwZccTj0kPKcQXuTleesvsK2V9?input=https%3A%2F%2Fparsijoo.ir%2F,IR,1,0,0,0,0,0
2702,2020-02-22 22:32:50,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://groups.google.com/,groups.google.com,https://explorer.ooni.io/measurement/20200222T223250Z_AS197207_Btdzd9tVlUutaBL773MQxJmyAvDvrHeClMn12B2jgBnHnmp1gu?input=https%3A%2F%2Fgroups.google.com%2F,IR,0,0,0,0,1,0
2703,2020-02-22 22:33:12,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://proxify.com/,proxify.com,https://explorer.ooni.io/measurement/20200222T223250Z_AS197207_Btdzd9tVlUutaBL773MQxJmyAvDvrHeClMn12B2jgBnHnmp1gu?input=https%3A%2F%2Fproxify.com%2F,IR,0,1,0,0,0,0
2704,2020-02-22 22:33:12,MCCI-AS - Mobile Communication Company of Iran PLC,197207,http://www.dolatebahar.com/,www.dolatebahar.com,https://explorer.ooni.io/measurement/20200222T223250Z_AS197207_Btdzd9tVlUutaBL773MQxJmyAvDvrHeClMn12B2jgBnHnmp1gu?input=http%3A%2F%2Fwww.dolatebahar.com%2F,IR,0,1,0,0,0,0
2705,2020-02-22 22:47:44,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://www.teenhealthfx.com/,www.teenhealthfx.com,https://explorer.ooni.io/measurement/20200222T224741Z_AS44244_YcXY21l3fuqaNHugliqNiMndavLEn51vD8rZQoiCHAPGn8ldP6?input=http%3A%2F%2Fwww.teenhealthfx.com%2F,IR,0,0,0,0,0,1
2706,2020-02-22 22:47:49,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://www.victoriassecret.com/,www.victoriassecret.com,https://explorer.ooni.io/measurement/20200222T224741Z_AS44244_YcXY21l3fuqaNHugliqNiMndavLEn51vD8rZQoiCHAPGn8ldP6?input=https%3A%2F%2Fwww.victoriassecret.com%2F,IR,0,1,0,0,0,0
2707,2020-02-22 22:47:53,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://bridges.torproject.org/,bridges.torproject.org,https://explorer.ooni.io/measurement/20200222T224741Z_AS44244_YcXY21l3fuqaNHugliqNiMndavLEn51vD8rZQoiCHAPGn8ldP6?input=https%3A%2F%2Fbridges.torproject.org%2F,IR,0,1,0,0,0,0
2708,2020-02-22 23:22:46,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T232246Z_AS58224_KQqpN3W6hdEBUkSg6I8e5zmFe7rVF9GZWsHqjdjMoTOak2kgAJ?input=https%3A%2F%2Finternetdownloadmanager.com,IR,0,1,0,0,0,0
2709,2020-02-22 23:32:51,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T233251Z_AS58224_eBwfUJ1Jk0AgS20nj6Zog0K32tCMO9r89nTbMhmB7OxxycXu1Z?input=https%3A%2F%2Finternetdownloadmanager.com,IR,0,1,0,0,0,0
2710,2020-02-22 23:43:50,TCI - Iran Telecommunication Company PJS,58224,http://internetdownloadmanager.com,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T234349Z_AS58224_voRQBMLRcZcqpMC08XkxDJcXsToNNW74d479t5U1K2BN9K1vpl?input=http%3A%2F%2Finternetdownloadmanager.com,IR,0,0,0,0,1,0
2711,2020-02-22 23:43:50,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com/,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T234349Z_AS58224_voRQBMLRcZcqpMC08XkxDJcXsToNNW74d479t5U1K2BN9K1vpl?input=https%3A%2F%2Finternetdownloadmanager.com%2F,IR,1,0,0,0,0,0
2712,2020-02-22 23:46:39,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T234638Z_AS58224_4btqWrIzp67LjgYFgbsPwdvsVGb7n1tXExu93meWXeqVJngfrf?input=https%3A%2F%2Finternetdownloadmanager.com,IR,1,0,0,0,0,0
2713,2020-02-22 23:46:39,TCI - Iran Telecommunication Company PJS,58224,http://internetdownloadmanager.com,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200222T234638Z_AS58224_4btqWrIzp67LjgYFgbsPwdvsVGb7n1tXExu93meWXeqVJngfrf?input=http%3A%2F%2Finternetdownloadmanager.com,IR,0,0,0,0,1,0
2714,2020-02-23 00:13:31,TCI - Iran Telecommunication Company PJS,58224,http://www.infowar-monitor.net/,www.infowar-monitor.net,https://explorer.ooni.io/measurement/20200223T001330Z_AS58224_JXG1Sp6hQvsQo4wHsNpxiyOL1rA03PBlGilcPbOYFPwIXrOaR7?input=http%3A%2F%2Fwww.infowar-monitor.net%2F,IR,0,0,0,0,0,1
2715,2020-02-23 00:54:17,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com/,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200223T005417Z_AS58224_0O6FenTwODrvEdID9Scl6VQWJ2HT38a3wljQvoJ2OjrZSe9G6j?input=https%3A%2F%2Finternetdownloadmanager.com%2F,IR,0,1,0,0,0,0
2716,2020-02-23 00:55:44,TCI - Iran Telecommunication Company PJS,58224,http://internetdownloadmanager.com/,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200223T005544Z_AS58224_1GdqVmhYNeNnT6T6e7jXDd8YGpor2Qxx9tn53tezchJZxY6mnb?input=http%3A%2F%2Finternetdownloadmanager.com%2F,IR,0,0,0,0,1,0
2717,2020-02-23 00:57:04,TCI - Iran Telecommunication Company PJS,58224,https://internetdownloadmanager.com/,internetdownloadmanager.com,https://explorer.ooni.io/measurement/20200223T005704Z_AS58224_43BmHOkYw1Ni02L56y6jIYDLTtVxvDlNBg7Dk9kCnLoEs6TxN9?input=https%3A%2F%2Finternetdownloadmanager.com%2F,IR,1,0,0,0,0,0
2718,2020-02-23 02:06:09,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://www.hambastegimeli.com/,www.hambastegimeli.com,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=https%3A%2F%2Fwww.hambastegimeli.com%2F,IR,0,1,0,0,0,0
2719,2020-02-23 02:06:09,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://tableaumag.com/,tableaumag.com,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=https%3A%2F%2Ftableaumag.com%2F,IR,0,1,0,0,0,0
2720,2020-02-23 02:06:09,MCCI-AS - Mobile Communication Company of Iran PLC,197207,http://www.jsf.mil/,www.jsf.mil,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=http%3A%2F%2Fwww.jsf.mil%2F,IR,0,0,0,0,1,0
2721,2020-02-23 02:06:54,MCCI-AS - Mobile Communication Company of Iran PLC,197207,http://www.dailymotion.com/,www.dailymotion.com,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=http%3A%2F%2Fwww.dailymotion.com%2F,IR,0,1,0,0,0,0
2722,2020-02-23 02:06:57,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://www.article19.org/,www.article19.org,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=https%3A%2F%2Fwww.article19.org%2F,IR,0,0,0,0,1,0
2723,2020-02-23 02:07:04,MCCI-AS - Mobile Communication Company of Iran PLC,197207,https://worldofwarcraft.com/,worldofwarcraft.com,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=https%3A%2F%2Fworldofwarcraft.com%2F,IR,0,1,0,0,0,0
2724,2020-02-23 02:07:15,MCCI-AS - Mobile Communication Company of Iran PLC,197207,http://www.netaddress.com/,www.netaddress.com,https://explorer.ooni.io/measurement/20200223T020609Z_AS197207_iedNRMvWeiqXPc4pnT5X0sz9uAOOVUCI1drEprnLr96APmI0Eg?input=http%3A%2F%2Fwww.netaddress.com%2F,IR,0,0,0,0,1,0
2725,2020-02-23 14:20:52,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://www.fidh.org/,www.fidh.org,https://explorer.ooni.io/measurement/20200223T141955Z_AS44244_bkAfxQ0O5blfvYx0TA39AOTtnCQmBW5Bt9YKzrrGCfSC8stgLC?input=https%3A%2F%2Fwww.fidh.org%2F,IR,0,1,0,0,0,0
2726,2020-02-23 14:21:05,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://mixi.jp/,mixi.jp,https://explorer.ooni.io/measurement/20200223T141955Z_AS44244_bkAfxQ0O5blfvYx0TA39AOTtnCQmBW5Bt9YKzrrGCfSC8stgLC?input=https%3A%2F%2Fmixi.jp%2F,IR,0,0,0,0,1,0
2727,2020-02-23 16:13:06,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://www.dw.com/en/,www.dw.com,https://explorer.ooni.io/measurement/20200223T161249Z_AS44244_hIA9g0xVl1ZyOezJRctYoyoONnfOvnJ8e26aV86p5uwqL1jjvc?input=https%3A%2F%2Fwww.dw.com%2Fen%2F,IR,0,0,0,0,1,0
2728,2020-02-23 16:13:31,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://www.luwaran.net/,www.luwaran.net,https://explorer.ooni.io/measurement/20200223T161249Z_AS44244_hIA9g0xVl1ZyOezJRctYoyoONnfOvnJ8e26aV86p5uwqL1jjvc?input=http%3A%2F%2Fwww.luwaran.net%2F,IR,0,0,0,0,1,0
2729,2020-02-23 16:13:33,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://now.org/,now.org,https://explorer.ooni.io/measurement/20200223T161249Z_AS44244_hIA9g0xVl1ZyOezJRctYoyoONnfOvnJ8e26aV86p5uwqL1jjvc?input=http%3A%2F%2Fnow.org%2F,IR,0,0,0,0,1,0
2730,2020-02-23 16:13:34,IRANCELL-AS - Iran Cell Service and Communication Company,44244,http://www.blacksandjews.com/Welcome.html,www.blacksandjews.com,https://explorer.ooni.io/measurement/20200223T161249Z_AS44244_hIA9g0xVl1ZyOezJRctYoyoONnfOvnJ8e26aV86p5uwqL1jjvc?input=http%3A%2F%2Fwww.blacksandjews.com%2FWelcome.html,IR,1,0,0,0,0,0
2731,2020-02-23 16:13:39,IRANCELL-AS - Iran Cell Service and Communication Company,44244,https://www.who.int/,www.who.int,https://explorer.ooni.io/measurement/20200223T161249Z_AS44244_hIA9g0xVl1ZyOezJRctYoyoONnfOvnJ8e26aV86p5uwqL1jjvc?input=https%3A%2F%2Fwww.who.int%2F,IR,0,1,0,0,0,0
2732,2020-02-23 20:39:38,TCI - Iran Telecommunication Company PJS,58224,https://mmoeeni14.blogspot.com/,mmoeeni14.blogspot.com,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Fmmoeeni14.blogspot.com%2F,IR,0,1,0,0,0,0
2733,2020-02-23 20:39:38,TCI - Iran Telecommunication Company PJS,58224,https://rarbg.to/index8.php,rarbg.to,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Frarbg.to%2Findex8.php,IR,0,1,0,0,0,0
2734,2020-02-23 20:40:04,TCI - Iran Telecommunication Company PJS,58224,https://dalghakirani.blogspot.com/,dalghakirani.blogspot.com,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Fdalghakirani.blogspot.com%2F,IR,0,1,0,0,0,0
2735,2020-02-23 20:40:21,TCI - Iran Telecommunication Company PJS,58224,https://donyayebahai.org/,donyayebahai.org,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Fdonyayebahai.org%2F,IR,0,0,0,0,1,0
2736,2020-02-23 20:40:22,TCI - Iran Telecommunication Company PJS,58224,https://tavaana.org/,tavaana.org,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Ftavaana.org%2F,IR,0,1,0,0,0,0
2737,2020-02-23 20:40:47,TCI - Iran Telecommunication Company PJS,58224,https://www.megaproxy.com/,www.megaproxy.com,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Fwww.megaproxy.com%2F,IR,0,1,0,0,0,0
2738,2020-02-23 20:40:51,TCI - Iran Telecommunication Company PJS,58224,https://aja.ir/Portal/Home/,aja.ir,https://explorer.ooni.io/measurement/20200223T203938Z_AS58224_IqRZ1j2ODrz8FWXuTIKqVIwyvQsKGkCIOql2fhX4JIdNN4tftT?input=https%3A%2F%2Faja.ir%2FPortal%2FHome%2F,IR,1,0,0,0,0,0
2739,2020-02-24 05:55:13,DCI-AS - Information Technology Company (ITC),12880,https://2600.org/,2600.org,https://explorer.ooni.io/measurement/20200224T055512Z_AS12880_0P9vmjnSKE7pur2unCDjvljZs6YNhmjuQSpbi8mg3KuL2zrCkf?input=https%3A%2F%2F2600.org%2F,IR,1,0,0,0,0,0
